Longitude,Latitude,annee,diplome,NameOfUni,academie,domaine,discipline,situation,nombre_de_reponses,taux_de_reponse,poids_de_la_discipline,taux_dinsertion,emplois_cadre_ou_professions_intermediaires,emplois_stables,emplois_a_temps_plein,salaire_net_median_des_emplois_a_temps_plein,salaire_brut_annuel_estime,de_diplomes_boursiers,taux_de_chomage_regional,salaire_net_mensuel_median_regional,emplois_cadre,emplois_exterieurs_a_la_region_de_luniversite,femmes,salaire_net_mensuel_regional_1er_quartile,salaire_net_mensuel_regional_3eme_quartile
2.3635622,48.9449361,2013,MASTER LMD,Paris 8 - Vincennes Saint-Denis France,Créteil,"Sciences, technologies et santé",Sciences fondamentales,18 mois après le diplôme,0,,,nd,nd,nd,nd,nd,,26,8.8,2070,nd,nd,nd,1630,2580
2.3635622,48.9449361,2013,MASTER LMD,Paris 8 - Vincennes Saint-Denis France,Créteil,"Sciences, technologies et santé",Informatique,18 mois après le diplôme,5,45,3,ns,ns,ns,ns,ns,,26,8.8,2070,ns,ns,ns,1630,2580
2.3635622,48.9449361,2013,MASTER LMD,Paris 8 - Vincennes Saint-Denis France,Créteil,"Sciences, technologies et santé","Autres sciences, technologies et santé",30 mois après le diplôme,1,67,1,ns,ns,ns,ns,ns,,26,8.8,2070,ns,ns,ns,1630,2580
,,2013,MASTER ENS,Paris-Est Créteil France,Créteil,Masters enseignement,Masters enseignement,18 mois après le diplôme,164,58,100,ns,ns,ns,ns,ns,,,8.8,2070,ns,8,86,1630,2580
,,2013,MASTER LMD,Paris-Est Créteil France,Créteil,"Droit, économie et gestion",Économie,18 mois après le diplôme,22,51,4,ns,ns,ns,ns,ns,,24,8.8,2070,ns,ns,ns,1630,2580
,,2013,MASTER LMD,Paris-Est Créteil France,Créteil,"Droit, économie et gestion",Gestion,18 mois après le diplôme,175,58,33,72,94,47,97,2180,34000,24,8.8,2070,85,20,43,1630,2580
,,2013,MASTER LMD,Paris-Est Créteil France,Créteil,"Lettres, langues, arts","Lettres, langues, arts",30 mois après le diplôme,29,55,5,ns,ns,ns,ns,ns,,24,8.8,2070,ns,ns,ns,1630,2580
,,2013,MASTER LMD,Paris-Est Créteil France,Créteil,Sciences humaines et sociales,Histoire-géographie,30 mois après le diplôme,16,55,2,ns,ns,ns,ns,ns,,24,8.8,2070,ns,ns,ns,1630,2580
,,2013,MASTER LMD,Paris-Est Créteil France,Créteil,Sciences humaines et sociales,Information communication,30 mois après le diplôme,30,71,5,90,ns,ns,ns,ns,,24,8.8,2070,ns,ns,ns,1630,2580
,,2013,MASTER LMD,Paris-Est Créteil France,Créteil,"Sciences, technologies et santé",Sciences de la vie et de la terre,30 mois après le diplôme,18,67,3,ns,ns,ns,ns,ns,,24,8.8,2070,ns,ns,ns,1630,2580
,,2013,MASTER ENS,Cergy-Pontoise France,Versailles,Masters enseignement,Masters enseignement,18 mois après le diplôme,186,63,100,99,98,96,96,1700,26500,,8.8,2070,93,7,88,1630,2580
,,2013,MASTER LMD,Cergy-Pontoise France,Versailles,"Droit, économie et gestion",Économie,30 mois après le diplôme,2,50,1,ns,ns,ns,ns,ns,,15,8.8,2070,ns,ns,ns,1630,2580
,,2013,MASTER LMD,Cergy-Pontoise France,Versailles,"Droit, économie et gestion",Gestion,18 mois après le diplôme,46,49,15,83,97,66,100,2150,33500,15,8.8,2070,75,6,56,1630,2580
,,2013,MASTER LMD,Cergy-Pontoise France,Versailles,"Droit, économie et gestion",Gestion,30 mois après le diplôme,46,49,15,98,98,87,100,2330,36300,15,8.8,2070,73,6,56,1630,2580
,,2013,MASTER LMD,Cergy-Pontoise France,Versailles,"Droit, économie et gestion","Autres formations juridiques, économiques et de gestion",30 mois après le diplôme,33,64,11,100,97,85,100,ns,,15,8.8,2070,84,12,36,1630,2580
,,2013,MASTER LMD,Cergy-Pontoise France,Versailles,"Lettres, langues, arts","Lettres, langues, arts",18 mois après le diplôme,42,64,12,83,ns,58,ns,ns,,15,8.8,2070,ns,29,64,1630,2580
,,2013,MASTER LMD,Cergy-Pontoise France,Versailles,Sciences humaines et sociales,Information communication,18 mois après le diplôme,17,63,6,ns,ns,ns,ns,ns,,15,8.8,2070,ns,ns,ns,1630,2580
,,2013,MASTER LMD,Cergy-Pontoise France,Versailles,Sciences humaines et sociales,Information communication,30 mois après le diplôme,17,63,6,ns,ns,ns,ns,ns,,15,8.8,2070,ns,ns,ns,1630,2580
,,2013,MASTER LMD,Cergy-Pontoise France,Versailles,"Sciences, technologies et santé",Sciences fondamentales,18 mois après le diplôme,4,86,1,ns,ns,ns,ns,ns,,15,8.8,2070,ns,ns,ns,1630,2580
7.3121303,47.7301377,2011,MASTER LMD,Mulhouse - Haute Alsace France,Strasbourg,"Lettres, langues, arts","Lettres, langues, arts",30 mois après le diplôme,16,87,7,ns,ns,ns,ns,ns,,34,8.9,1760,ns,ns,ns,,
4.8396946,45.7544938,2011,MASTER LMD,Lyon 1 - Claude Bernard France,Lyon,"Sciences, technologies et santé",Sciences de la vie et de la terre,30 mois après le diplôme,155,80,21,84,96,63,98,2000,31200,25,8.5,1730,71,47,65,,
4.8371866,45.7507518,2011,MASTER LMD,Lyon 2 - Lumière France,Lyon,"Droit, économie et gestion",Gestion,30 mois après le diplôme,77,68,13,92,88,82,100,2200,34300,28,8.5,1730,67,41,43,,
4.8371866,45.7507518,2011,MASTER LMD,Lyon 2 - Lumière France,Lyon,Sciences humaines et sociales,Psychologie,30 mois après le diplôme,99,79,13,93,94,59,52,1700,26500,28,8.5,1730,81,30,91,,
4.8371866,45.7507518,2011,MASTER LMD,Lyon 2 - Lumière France,Lyon,Sciences humaines et sociales,Information communication,30 mois après le diplôme,34,79,5,91,ns,68,87,ns,,28,8.5,1730,ns,39,82,,
4.8377007,45.7674337,2011,MASTER LMD,Lyon 3 - Jean Moulin France,Lyon,"Droit, économie et gestion","Ensemble formations juridiques, économiques et de gestion",30 mois après le diplôme,571,72,75,92,99,83,99,2130,33200,23,8.5,1730,83,48,57,,
4.8377007,45.7674337,2011,MASTER LMD,Lyon 3 - Jean Moulin France,Lyon,Sciences humaines et sociales,Ensemble sciences humaines et sociales,30 mois après le diplôme,128,84,14,89,97,62,95,1700,26500,23,8.5,1730,69,42,62,,
-0.346575,47.48386199999999,2011,MASTER LMD,Le Mans - Maine France,Nantes,"Sciences, technologies et santé",Sciences de l'ingénieur,30 mois après le diplôme,8,100,3,ns,ns,ns,ns,ns,,31,8.5,1690,ns,ns,ns,,
-0.346575,47.48386199999999,2011,MASTER LMD,Le Mans - Maine France,Nantes,"Sciences, technologies et santé",Informatique,30 mois après le diplôme,16,100,6,ns,ns,ns,ns,ns,,31,8.5,1690,ns,ns,ns,,
5.917781,45.564601,2011,MASTER LMD,Chambéry - Savoie France,Grenoble,"Sciences, technologies et santé",Sciences de la vie et de la terre,30 mois après le diplôme,40,98,8,88,91,60,91,1600,25000,39,8.5,1730,71,36,50,,
5.917781,45.564601,2011,MASTER LMD,Chambéry - Savoie France,Grenoble,"Sciences, technologies et santé",Sciences de l'ingénieur,30 mois après le diplôme,5,100,1,ns,ns,ns,ns,ns,,39,8.5,1730,ns,ns,ns,,
2.273451,48.870029,2011,MASTER LMD,Paris - Dauphine France,Paris,"Droit, économie et gestion","Ensemble formations juridiques, économiques et de gestion",30 mois après le diplôme,0,,,,,,,,,39,8.6,1990,,,,,
2.273451,48.870029,2011,MASTER LMD,Paris - Dauphine France,Paris,"Sciences, technologies et santé","Ensemble sciences, technologies et santé",30 mois après le diplôme,0,,,,,,,,,39,8.6,1990,,,,,
2.344468,48.8469373,2011,MASTER LMD,Paris 1 - Panthéon Sorbonne France,Paris,"Droit, économie et gestion",Droit,30 mois après le diplôme,151,76,17,93,94,84,94,2370,37000,19,8.6,1990,88,19,64,,
2.344468,48.8469373,2011,MASTER LMD,Paris 1 - Panthéon Sorbonne France,Paris,Sciences humaines et sociales,Histoire-géographie,30 mois après le diplôme,61,76,7,93,89,63,97,2000,31200,19,8.6,1990,66,23,76,,
2.344468,48.8469373,2011,MASTER LMD,Paris 1 - Panthéon Sorbonne France,Paris,"Sciences, technologies et santé","Ensemble sciences, technologies et santé",30 mois après le diplôme,27,56,4,ns,ns,ns,ns,ns,,19,8.6,1990,ns,ns,ns,,
2.3334127,48.8433032,2011,MASTER LMD,Paris 2 - Panthéon Assas France,Paris,"Droit, économie et gestion",Économie,30 mois après le diplôme,21,40,10,ns,ns,ns,ns,ns,,13,8.6,1990,ns,ns,ns,,
2.3334127,48.8433032,2011,MASTER LMD,Paris 2 - Panthéon Assas France,Paris,Sciences humaines et sociales,Autres sciences humaines et sociales,30 mois après le diplôme,1,33,1,ns,nd,nd,nd,nd,,13,8.6,1990,nd,nd,ns,,
2.3432774,48.8484556,2011,MASTER LMD,Paris 4 - Sorbonne France,Paris,Sciences humaines et sociales,Histoire-géographie,30 mois après le diplôme,59,73,12,86,88,55,92,1900,29600,17,8.6,1990,76,22,71,,
2.3432774,48.8484556,2011,MASTER LMD,Paris 4 - Sorbonne France,Paris,Sciences humaines et sociales,Information communication,30 mois après le diplôme,127,60,27,97,96,78,94,2200,34300,17,8.6,1990,89,16,69,,
2.340761,48.851251,2011,MASTER LMD,Paris René Descartes France,Paris,Sciences humaines et sociales,Psychologie,30 mois après le diplôme,108,80,28,92,96,65,68,1770,27600,19,8.6,1990,87,20,91,,
2.357499,48.8471036,2011,MASTER LMD,Paris Pierre et Marie Curie France,Paris,"Droit, économie et gestion","Autres formations juridiques, économiques et de gestion",30 mois après le diplôme,16,78,4,ns,ns,ns,ns,ns,,28,8.6,1990,ns,ns,ns,,
2.357499,48.8471036,2011,MASTER LMD,Paris Pierre et Marie Curie France,Paris,"Sciences, technologies et santé",Informatique,30 mois après le diplôme,58,61,18,98,100,95,98,2440,38100,28,8.6,1990,98,11,20,,
,,2011,MASTER ENS,Paris 7 - Denis Diderot France,Paris,Masters enseignement,"Masters enseignement : second degré, CPE...",30 mois après le diplôme,26,76,7,ns,ns,ns,ns,ns,,18,8.6,1990,ns,ns,ns,,
,,2011,MASTER LMD,Paris 7 - Denis Diderot France,Paris,Sciences humaines et sociales,Ensemble sciences humaines et sociales,30 mois après le diplôme,136,73,36,93,87,60,81,1700,26500,18,8.6,1990,66,28,81,,
,,2011,MASTER LMD,Paris 7 - Denis Diderot France,Paris,"Sciences, technologies et santé","Ensemble sciences, technologies et santé",30 mois après le diplôme,129,71,36,93,99,76,99,2250,35000,18,8.6,1990,89,22,41,,
,,2011,MASTER LMD,Rouen France,Rouen,"Droit, économie et gestion",Droit,30 mois après le diplôme,26,73,5,ns,ns,ns,ns,ns,,29,10.9,1770,ns,ns,ns,,
,,2011,MASTER LMD,Rouen France,Rouen,"Sciences, technologies et santé",Informatique,30 mois après le diplôme,21,70,4,ns,ns,ns,ns,ns,,29,10.9,1770,ns,ns,ns,,
0.107929,49.49437,2011,MASTER LMD,Le Havre France,Rouen,"Droit, économie et gestion","Ensemble formations juridiques, économiques et de gestion",30 mois après le diplôme,74,52,55,92,73,82,98,1950,30400,32,10.9,1770,42,62,57,,
