Longitude;Latitude;annee;diplome;NameOfUni;academie;domaine;discipline;situation;nombre_de_reponses;taux_de_reponse;taux_dinsertion;emplois_cadre_ou_professions_intermediaires;emplois_stables;emplois_a_temps_plein;salaire_net_median_des_emplois_a_temps_plein;salaire_brut_annuel_estime;de_diplomes_boursiers;taux_de_chomage_regional;salaire_net_mensuel_median_regional;emplois_cadre;emplois_exterieurs_a_la_region_de_luniversite;femmes;salaire_net_mensuel_regional_1er_quartile;salaire_net_mensuel_regional_3eme_quartile
2.344468;48.8469373;2013;MASTER LMD;Paris_1_Pantheon_Sorbonne_;Paris;Sciences humaines et sociales;Autres sciences humaines et sociales;30 mois après le diplôme;154;79;79;87;47;94;1760;27500;21;8.8;2070;64;37;73;1630;2580
2.344468;48.8469373;2013;MASTER LMD;Paris_1_Pantheon_Sorbonne_;Paris;Sciences, technologies et santé;Sciences fondamentales;18 mois après le diplôme;6;47;0;ns;ns;ns;ns;;21;8.8;2070;ns;ns;ns;1630;2580
2.3538807;48.83979619999999;2013;MASTER LMD;Paris_3_Sorbonne_Nouvelle_;Paris;Lettres, langues, arts;Lettres, langues, arts;30 mois après le diplôme;116;55;86;71;69;82;1730;27000;23;8.8;2070;56;29;82;1630;2580
2.3538807;48.83979619999999;2013;MASTER LMD;Paris_3_Sorbonne_Nouvelle_;Paris;Sciences humaines et sociales;Ensemble sciences humaines et sociales;18 mois après le diplôme;66;53;81;62;40;78;1600;25000;23;8.8;2070;33;21;83;1630;2580
2.3538807;48.83979619999999;2013;MASTER LMD;Paris_3_Sorbonne_Nouvelle_;Paris;Sciences humaines et sociales;Information communication;18 mois après le diplôme;39;55;79;61;48;74;ns;;23;8.8;2070;25;18;87;1630;2580
2.3432774;48.8484556;2013;MASTER LMD;Paris_4_Sorbonne_;Paris;Lettres, langues, arts;Lettres, langues, arts;18 mois après le diplôme;114;65;85;68;58;85;1700;26500;17;8.8;2070;51;32;82;1630;2580
2.3432774;48.8484556;2013;MASTER LMD;Paris_4_Sorbonne_;Paris;Sciences humaines et sociales;Histoire-géographie;18 mois après le diplôme;29;69;84;ns;ns;ns;ns;;17;8.8;2070;ns;ns;ns;1630;2580
2.3432774;48.8484556;2013;MASTER LMD;Paris_4_Sorbonne_;Paris;Sciences humaines et sociales;Information communication;18 mois après le diplôme;128;60;92;83;72;96;2000;31200;17;8.8;2070;77;13;76;1630;2580
2.3432774;48.8484556;2013;MASTER LMD;Paris_4_Sorbonne_;Paris;Sciences humaines et sociales;Autres sciences humaines et sociales;18 mois après le diplôme;22;73;0;ns;ns;ns;ns;;17;8.8;2070;ns;ns;ns;1630;2580
2.340761;48.851251;2013;MASTER ENS;Paris_Rene_Descartes_;Paris;Masters enseignement;Masters enseignement;30 mois après le diplôme;20;42;0;ns;ns;ns;ns;;;8.8;2070;ns;ns;ns;1630;2580
2.340761;48.851251;2013;MASTER LMD;Paris_Rene_Descartes_;Paris;Droit, économie et gestion;Droit;30 mois après le diplôme;39;60;87;97;76;91;ns;;20;8.8;2070;87;9;63;1630;2580
2.340761;48.851251;2013;MASTER LMD;Paris_Rene_Descartes_;Paris;Droit, économie et gestion;Gestion;18 mois après le diplôme;34;63;94;ns;90;ns;ns;;20;8.8;2070;ns;14;35;1630;2580
2.340761;48.851251;2013;MASTER LMD;Paris_Rene_Descartes_;Paris;Sciences humaines et sociales;Psychologie;30 mois après le diplôme;100;67;94;97;59;67;1740;27100;20;8.8;2070;94;17;95;1630;2580
2.340761;48.851251;2013;MASTER LMD;Paris_Rene_Descartes_;Paris;Sciences humaines et sociales;Autres sciences humaines et sociales;18 mois après le diplôme;78;65;87;86;53;83;1840;28700;20;8.8;2070;55;18;83;1630;2580
2.357499;48.8471036;2013;MASTER ENS;Paris_Pierre_et_Marie_Curie_;Paris;Masters enseignement;Masters enseignement;18 mois après le diplôme;20;74;0;ns;ns;ns;ns;;;8.8;2070;ns;ns;ns;1630;2580
2.357499;48.8471036;2013;MASTER LMD;Paris_Pierre_et_Marie_Curie_;Paris;Droit, économie et gestion;Autres formations juridiques, économiques et de gestion;18 mois après le diplôme;30;58;93;ns;ns;ns;ns;;26;8.8;2070;ns;ns;60;1630;2580
5.04148;47.322047;2011;MASTER LMD;Dijon_Bourgogne_;Dijon;Sciences, technologies et santé;Autres sciences, technologies et santé;30 mois après le diplôme;19;72;0;ns;ns;ns;ns;;29;8.8;1790;ns;ns;ns;;
6.024053899999999;47.237829;2011;MASTER LMD;Besancon_Franche_Comte_;Besançon;Sciences humaines et sociales;Histoire-géographie;30 mois après le diplôme;17;77;0;ns;ns;ns;ns;;33;9.1;1750;ns;ns;ns;;
-4.5016509;48.4004967;2011;MASTER ENS;Brest_Bretagne_occidentale_;Rennes;Masters enseignement;Masters enseignement;30 mois après le diplôme;126;45;97;85;82;86;1680;26100;39;8.5;1650;80;39;80;;
-4.5016509;48.4004967;2011;MASTER LMD;Brest_Bretagne_occidentale_;Rennes;Sciences, technologies et santé;Sciences fondamentales;30 mois après le diplôme;35;71;89;100;81;97;ns;;39;8.5;1650;81;81;26;;
4.360054;43.836699;2011;MASTER LMD;Nîmes_;Montpellier;Sciences, technologies et santé;Sciences de la vie et de la terre;30 mois après le diplôme;4;67;0;;;;;;50;13.7;1660;;;;;
1.4371122;43.6067724;2011;MASTER LMD;Toulouse_1_Capitole_;Toulouse;Droit, économie et gestion;Ensemble formations juridiques, économiques et de gestion;30 mois après le diplôme;422;74;91;87;82;96;1950;30400;31;9.9;1720;56;54;63;;
1.4371122;43.6067724;2011;MASTER LMD;Toulouse_1_Capitole_;Toulouse;Sciences, technologies et santé;Ensemble sciences, technologies et santé;30 mois après le diplôme;54;83;98;100;96;98;2170;33800;31;9.9;1720;98;37;53;;
1.4542318;43.5968342;2011;MASTER ENS;Toulouse_3_Paul_Sabatier_;Toulouse;Masters enseignement;Masters enseignement;30 mois après le diplôme;48;82;100;100;98;98;1800;28100;36;9.9;1720;100;68;71;;
1.4542318;43.5968342;2011;MASTER LMD;Toulouse_3_Paul_Sabatier_;Toulouse;Droit, économie et gestion;Gestion;30 mois après le diplôme;35;74;89;97;87;97;ns;;36;9.9;1720;77;ns;60;;
1.4542318;43.5968342;2011;MASTER LMD;Toulouse_3_Paul_Sabatier_;Toulouse;Sciences humaines et sociales;Information communication;30 mois après le diplôme;34;73;97;94;82;97;ns;;36;9.9;1720;79;42;41;;
1.4542318;43.5968342;2011;MASTER LMD;Toulouse_3_Paul_Sabatier_;Toulouse;Sciences, technologies et santé;Sciences de la vie et de la terre;30 mois après le diplôme;162;73;88;98;51;94;1670;26100;36;9.9;1720;73;53;62;;
1.4542318;43.5968342;2011;MASTER LMD;Toulouse_3_Paul_Sabatier_;Toulouse;Sciences, technologies et santé;Informatique;30 mois après le diplôme;85;76;96;100;95;100;2080;32500;36;9.9;1720;100;26;6;;
1.4542318;43.5968342;2011;MASTER LMD;Toulouse_3_Paul_Sabatier_;Toulouse;Sciences, technologies et santé;Autres sciences, technologies et santé;30 mois après le diplôme;54;60;96;87;87;90;1780;27800;36;9.9;1720;77;65;43;;
-0.5773376;44.8456953;2011;MASTER LMD;Bordeaux_Montaigne_;Bordeaux;Sciences humaines et sociales;Ensemble sciences humaines et sociales;30 mois après le diplôme;178;81;86;81;58;92;1700;26500;32;9.6;1660;58;56;63;;
-0.5773376;44.8456953;2011;MASTER LMD;Bordeaux_Montaigne_;Bordeaux;Sciences humaines et sociales;Histoire-géographie;30 mois après le diplôme;66;81;83;79;60;91;1650;25700;32;9.6;1660;50;50;63;;
-0.5773376;44.8456953;2011;MASTER LMD;Bordeaux_Montaigne_;Bordeaux;Sciences humaines et sociales;Information communication;30 mois après le diplôme;68;75;90;79;59;92;1730;26900;32;9.6;1660;58;64;59;;
3.870243;43.6324414;2011;MASTER LMD;Montpellier_3_Paul_Valery_;Montpellier;Droit, économie et gestion;Ensemble formations juridiques, économiques et de gestion;30 mois après le diplôme;50;70;90;58;69;82;1640;25600;49;13.7;1660;24;49;76;;
3.870243;43.6324414;2011;MASTER LMD;Montpellier_3_Paul_Valery_;Montpellier;Sciences humaines et sociales;Histoire-géographie;30 mois après le diplôme;44;72;89;61;49;82;ns;;49;13.7;1660;44;77;58;;
3.870243;43.6324414;2011;MASTER LMD;Montpellier_3_Paul_Valery_;Montpellier;Sciences humaines et sociales;Psychologie;30 mois après le diplôme;50;87;90;93;62;62;ns;;49;13.7;1660;87;45;88;;
3.870243;43.6324414;2011;MASTER LMD;Montpellier_3_Paul_Valery_;Montpellier;Sciences humaines et sociales;Autres sciences humaines et sociales;30 mois après le diplôme;95;78;73;75;49;86;1680;26300;49;13.7;1660;50;68;59;;
0.6738727999999999;47.3838055;2011;MASTER LMD;Tours_Francois_Rabelais_;Orléans-Tours;Droit, économie et gestion;Ensemble formations juridiques, économiques et de gestion;30 mois après le diplôme;121;60;90;89;73;95;1970;30700;33;9.2;1760;65;66;60;;
5.7362109;45.18999340000001;2011;MASTER LMD;Grenoble_1_Joseph_Fourier_;Grenoble;Sciences humaines et sociales;Autres sciences humaines et sociales;30 mois après le diplôme;45;85;84;95;37;94;ns;;41;8.5;1730;63;31;53;;
5.7362109;45.18999340000001;2011;MASTER LMD;Grenoble_1_Joseph_Fourier_;Grenoble;Sciences, technologies et santé;Ensemble sciences, technologies et santé;30 mois après le diplôme;301;74;88;93;78;95;2060;32100;41;8.5;1730;77;48;39;;
5.7362109;45.18999340000001;2011;MASTER LMD;Grenoble_1_Joseph_Fourier_;Grenoble;Sciences, technologies et santé;Autres sciences, technologies et santé;30 mois après le diplôme;66;78;78;79;74;86;1510;23500;41;8.5;1730;50;38;54;;
5.771012799999999;45.1892589;2011;MASTER ENS;Grenoble_2_Pierre_Mendès_;Grenoble;Masters enseignement;Masters enseignement : second degré, CPE...;30 mois après le diplôme;11;85;0;ns;ns;ns;ns;;30;8.5;1730;ns;ns;ns;;
5.771012799999999;45.1892589;2011;MASTER LMD;Grenoble_2_Pierre_Mendès_;Grenoble;Droit, économie et gestion;Économie;30 mois après le diplôme;71;72;85;93;73;100;1900;29600;30;8.5;1730;63;44;51;;
5.771012799999999;45.1892589;2011;MASTER LMD;Grenoble_2_Pierre_Mendès_;Grenoble;Sciences humaines et sociales;Ensemble sciences humaines et sociales;30 mois après le diplôme;137;82;86;97;64;83;1730;27000;30;8.5;1730;74;33;68;;
4.392984999999999;45.424622;2011;MASTER LMD;Saint_Etienne_Jean_Monnet_;Lyon;Sciences humaines et sociales;Ensemble sciences humaines et sociales;30 mois après le diplôme;38;68;84;84;47;80;ns;;31;8.5;1730;34;37;61;;
4.392984999999999;45.424622;2011;MASTER LMD;Saint_Etienne_Jean_Monnet_;Lyon;Sciences, technologies et santé;Informatique;30 mois après le diplôme;9;69;0;ns;ns;ns;ns;;31;8.5;1730;ns;ns;ns;;
4.392984999999999;45.424622;2011;MASTER LMD;Saint_Etienne_Jean_Monnet_;Lyon;Sciences, technologies et santé;Autres sciences, technologies et santé;30 mois après le diplôme;5;58;0;ns;ns;ns;ns;;31;8.5;1730;ns;ns;ns;;
-1.553621;47.218371;2011;MASTER ENS;Nantes_;Nantes;Masters enseignement;Masters enseignement : second degré, CPE...;30 mois après le diplôme;97;68;97;95;83;94;1800;28100;29;8.5;1690;90;57;63;;
-1.553621;47.218371;2011;MASTER LMD;Nantes_;Nantes;Droit, économie et gestion;Droit;30 mois après le diplôme;62;68;89;80;76;100;1800;28100;29;8.5;1690;48;47;73;;
-1.553621;47.218371;2011;MASTER LMD;Nantes_;Nantes;Droit, économie et gestion;Économie;30 mois après le diplôme;31;70;97;87;73;ns;ns;;29;8.5;1690;63;53;65;;
-1.553621;47.218371;2011;MASTER LMD;Nantes_;Nantes;Sciences humaines et sociales;Ensemble sciences humaines et sociales;30 mois après le diplôme;181;70;81;75;45;76;1550;24200;29;8.5;1690;48;50;77;;
-1.553621;47.218371;2011;MASTER LMD;Nantes_;Nantes;Sciences, technologies et santé;Sciences de la vie et de la terre;30 mois après le diplôme;31;73;81;ns;ns;ns;ns;;29;8.5;1690;ns;ns;ns;;
1.909251;47.902964;2011;MASTER ENS;Orleans_;Orléans-Tours;Masters enseignement;Masters enseignement : premier degré;30 mois après le diplôme;111;79;95;80;72;87;1650;25700;28;9.2;1760;73;41;90;;
1.909251;47.902964;2011;MASTER LMD;Orleans_;Orléans-Tours;Droit, économie et gestion;Économie;30 mois après le diplôme;22;75;0;ns;ns;ns;ns;;28;9.2;1760;ns;ns;ns;;
1.909251;47.902964;2011;MASTER LMD;Orleans_;Orléans-Tours;Droit, économie et gestion;Gestion;30 mois après le diplôme;115;77;95;88;89;98;2060;32100;28;9.2;1760;69;55;43;;
1.909251;47.902964;2011;MASTER LMD;Orleans_;Orléans-Tours;Lettres, langues, arts;Lettres, langues, arts;30 mois après le diplôme;47;82;83;61;69;90;1650;25700;28;9.2;1760;26;47;85;;
1.909251;47.902964;2011;MASTER LMD;Orleans_;Orléans-Tours;Sciences humaines et sociales;Autres sciences humaines et sociales;30 mois après le diplôme;6;100;0;ns;ns;ns;ns;;28;9.2;1760;ns;ns;ns;;
6.2080932;48.8744233;2011;MASTER LMD;Lorraine_;Nancy-Metz;Droit, économie et gestion;Gestion;30 mois après le diplôme;283;71;98;83;87;99;2170;33800;33;10.3;1720;66;64;53;;
6.2080932;48.8744233;2011;MASTER LMD;Lorraine_;Nancy-Metz;Sciences humaines et sociales;Ensemble sciences humaines et sociales;30 mois après le diplôme;202;74;88;81;54;88;1550;24200;33;10.3;1720;57;43;68;;
-3.3854288;47.74291239999999;2011;MASTER LMD;Bretagne_Sud_;Rennes;Sciences humaines et sociales;Ensemble sciences humaines et sociales;30 mois après le diplôme;59;86;90;82;59;90;1600;25000;33;8.5;1650;41;28;79;;
-3.3854288;47.74291239999999;2011;MASTER LMD;Bretagne_Sud_;Rennes;Sciences humaines et sociales;Histoire-géographie;30 mois après le diplôme;11;86;0;ns;ns;ns;ns;;33;8.5;1650;ns;ns;ns;;
-3.3854288;47.74291239999999;2011;MASTER LMD;Bretagne_Sud_;Rennes;Sciences, technologies et santé;Informatique;30 mois après le diplôme;11;93;0;ns;ns;ns;ns;;33;8.5;1650;ns;ns;ns;;
-3.3854288;47.74291239999999;2011;MASTER LMD;Bretagne_Sud_;Rennes;Sciences, technologies et santé;Autres sciences, technologies et santé;30 mois après le diplôme;2;75;0;ns;ns;ns;ns;;33;8.5;1650;ns;ns;ns;;
3.5125827;50.323558;2011;MASTER LMD;Valenciennes_Hainaut_Cambresis_;Lille;Lettres, langues, arts;Lettres, langues, arts;30 mois après le diplôme;22;77;0;ns;ns;ns;ns;;36;12.8;1750;ns;ns;ns;;
3.5125827;50.323558;2011;MASTER LMD;Valenciennes_Hainaut_Cambresis_;Lille;Sciences, technologies et santé;Informatique;30 mois après le diplôme;25;66;0;ns;ns;ns;ns;;36;12.8;1750;ns;ns;ns;;
3.138063;50.609049;2011;MASTER ENS;Lille_1_Sciences_technologies_;Lille;Masters enseignement;Masters enseignement;30 mois après le diplôme;78;80;100;99;88;93;1800;28000;22;12.8;1750;86;32;65;;
3.138063;50.609049;2011;MASTER LMD;Lille_1_Sciences_technologies_;Lille;Droit, économie et gestion;Gestion;30 mois après le diplôme;357;81;92;95;85;97;1950;30400;22;12.8;1750;63;40;59;;
3.138063;50.609049;2011;MASTER LMD;Lille_1_Sciences_technologies_;Lille;Sciences humaines et sociales;Autres sciences humaines et sociales;30 mois après le diplôme;96;89;92;92;60;98;1730;27000;22;12.8;1750;61;47;62;;
3.138063;50.609049;2011;MASTER LMD;Lille_1_Sciences_technologies_;Lille;Sciences, technologies et santé;Informatique;30 mois après le diplôme;67;88;99;100;97;98;2000;31200;22;12.8;1750;95;8;11;;
3.0751371;50.63166;2011;MASTER ENS;Lille_2_Droit_et_sante_;Lille;Masters enseignement;Masters enseignement : second degré, CPE...;30 mois après le diplôme;10;100;0;ns;ns;ns;ns;;35;12.8;1750;ns;ns;ns;;
3.0751371;50.63166;2011;MASTER LMD;Lille_2_Droit_et_sante_;Lille;Droit, économie et gestion;Autres formations juridiques, économiques et de gestion;30 mois après le diplôme;36;91;81;ns;ns;ns;ns;;35;12.8;1750;ns;ns;58;;
3.0751371;50.63166;2011;MASTER LMD;Lille_2_Droit_et_sante_;Lille;Sciences, technologies et santé;Sciences de la vie et de la terre;30 mois après le diplôme;3;57;0;ns;ns;ns;ns;;35;12.8;1750;ns;ns;ns;;
3.1263292;50.6275863;2011;MASTER LMD;Lille_3_Charles_de_Gaulle_;Lille;Sciences humaines et sociales;Histoire-géographie;30 mois après le diplôme;36;84;83;67;50;90;ns;;40;12.8;1750;23;47;89;;
3.1263292;50.6275863;2011;MASTER LMD;Lille_3_Charles_de_Gaulle_;Lille;Sciences humaines et sociales;Information communication;30 mois après le diplôme;90;84;87;88;65;94;1600;24900;40;12.8;1750;52;59;90;;
3.1263292;50.6275863;2011;MASTER LMD;Lille_3_Charles_de_Gaulle_;Lille;Sciences, technologies et santé;Sciences fondamentales;30 mois après le diplôme;1;100;0;ns;ns;ns;ns;;40;12.8;1750;ns;ns;ns;;
2.373088;51.0401889;2011;MASTER LMD;Littoral_Cote_d'Opale_;Lille;Droit, économie et gestion;Gestion;30 mois après le diplôme;268;63;89;82;79;97;1900;29600;22;12.8;1750;50;70;52;;
3.08794;45.77059;2011;MASTER LMD;Clermont_Ferrand_1_Auvergne_;Clermont-Ferrand;Droit, économie et gestion;Droit;30 mois après le diplôme;38;78;100;66;68;97;1610;25200;29;8.6;1710;24;35;79;;
3.0878597;45.7783527;2011;MASTER LMD;Clermont_Ferrand_2_Blaise_Pascal_;Clermont-Ferrand;Droit, économie et gestion;Ensemble formations juridiques, économiques et de gestion;30 mois après le diplôme;56;74;86;81;75;96;1820;28300;39;8.6;1710;49;69;43;;
3.0878597;45.7783527;2011;MASTER LMD;Clermont_Ferrand_2_Blaise_Pascal_;Clermont-Ferrand;Sciences humaines et sociales;Psychologie;30 mois après le diplôme;20;92;0;ns;ns;ns;ns;;39;8.6;1710;ns;ns;ns;;
3.0878597;45.7783527;2011;MASTER LMD;Clermont_Ferrand_2_Blaise_Pascal_;Clermont-Ferrand;Sciences humaines et sociales;Information communication;30 mois après le diplôme;12;80;0;ns;ns;ns;ns;;39;8.6;1710;ns;ns;ns;;
-0.365641;43.3150753;2011;MASTER LMD;Pau_Pays_de_l'Adour_;Bordeaux;Droit, économie et gestion;Gestion;30 mois après le diplôme;62;85;94;65;81;98;1860;29100;39;9.6;1660;42;36;57;;
-0.365641;43.3150753;2011;MASTER LMD;Pau_Pays_de_l'Adour_;Bordeaux;Sciences, technologies et santé;Autres sciences, technologies et santé;30 mois après le diplôme;24;88;0;ns;ns;ns;ns;;39;9.6;1660;ns;ns;ns;;
2.8948332;42.6886591;2011;MASTER LMD;Perpignan_;Montpellier;Droit, économie et gestion;Ensemble formations juridiques, économiques et de gestion;30 mois après le diplôme;92;55;94;88;78;95;1700;26500;36;13.7;1660;49;56;55;;
2.8948332;42.6886591;2011;MASTER LMD;Perpignan_;Montpellier;Droit, économie et gestion;Droit;30 mois après le diplôme;34;56;100;97;88;100;1940;30200;36;13.7;1660;79;65;65;;
2.8948332;42.6886591;2011;MASTER LMD;Perpignan_;Montpellier;Droit, économie et gestion;Gestion;30 mois après le diplôme;41;52;88;81;75;89;1630;25400;36;13.7;1660;36;50;39;;
2.8948332;42.6886591;2011;MASTER LMD;Perpignan_;Montpellier;Lettres, langues, arts;Lettres, langues, arts;30 mois après le diplôme;21;64;0;ns;ns;ns;ns;;36;13.7;1660;ns;ns;ns;;
2.8948332;42.6886591;2011;MASTER LMD;Perpignan_;Montpellier;Sciences, technologies et santé;Sciences fondamentales;30 mois après le diplôme;2;40;0;ns;ns;ns;ns;;36;13.7;1660;ns;ns;ns;;
2.8948332;42.6886591;2011;MASTER LMD;Perpignan_;Montpellier;Sciences, technologies et santé;Sciences de l'ingénieur;30 mois après le diplôme;1;25;0;ns;ns;ns;ns;;36;13.7;1660;ns;ns;ns;;
7.752111299999999;48.5734053;2011;MASTER ENS;Strasbourg_;Strasbourg;Masters enseignement;Masters enseignement : second degré, CPE...;30 mois après le diplôme;77;82;97;95;99;100;1800;28100;25;8.9;1760;88;59;67;;
7.752111299999999;48.5734053;2011;MASTER LMD;Strasbourg_;Strasbourg;Droit, économie et gestion;Ensemble formations juridiques, économiques et de gestion;30 mois après le diplôme;332;80;93;88;79;94;2080;32400;25;8.9;1760;70;58;63;;
7.752111299999999;48.5734053;2011;MASTER LMD;Strasbourg_;Strasbourg;Droit, économie et gestion;Gestion;30 mois après le diplôme;187;79;97;90;90;97;2180;34100;25;8.9;1760;71;51;61;;
7.752111299999999;48.5734053;2011;MASTER LMD;Strasbourg_;Strasbourg;Lettres, langues, arts;Lettres, langues, arts;30 mois après le diplôme;92;77;90;73;71;89;1700;26500;25;8.9;1760;51;55;73;;
7.752111299999999;48.5734053;2011;MASTER LMD;Strasbourg_;Strasbourg;Sciences humaines et sociales;Ensemble sciences humaines et sociales;30 mois après le diplôme;165;84;87;87;54;74;1610;25100;25;8.9;1760;72;51;74;;
7.752111299999999;48.5734053;2011;MASTER LMD;Strasbourg_;Strasbourg;Sciences, technologies et santé;Ensemble sciences, technologies et santé;30 mois après le diplôme;244;80;90;92;76;96;1900;29600;25;8.9;1760;72;48;44;;
7.752111299999999;48.5734053;2011;MASTER LMD;Strasbourg_;Strasbourg;Sciences, technologies et santé;Informatique;30 mois après le diplôme;28;83;0;ns;ns;ns;ns;;25;8.9;1760;ns;ns;ns;;
3.08794;45.77059;2013;MASTER LMD;Clermont_Ferrand_1_Auvergne_;Clermont-Ferrand;Droit, économie et gestion;Droit;30 mois après le diplôme;64;78;88;81;70;91;1700;26500;33;8.9;1780;33;44;65;1440;2070
3.08794;45.77059;2013;MASTER LMD;Clermont_Ferrand_1_Auvergne_;Clermont-Ferrand;Sciences humaines et sociales;Ensemble sciences humaines et sociales;18 mois après le diplôme;0;0;0;nd;nd;nd;nd;;33;8.9;1780;nd;nd;nd;1440;2070
3.08794;45.77059;2013;MASTER LMD;Clermont_Ferrand_1_Auvergne_;Clermont-Ferrand;Sciences humaines et sociales;Autres sciences humaines et sociales;18 mois après le diplôme;0;0;0;nd;nd;nd;nd;;33;8.9;1780;nd;nd;nd;1440;2070
3.08794;45.77059;2013;MASTER LMD;Clermont_Ferrand_1_Auvergne_;Clermont-Ferrand;Sciences humaines et sociales;Autres sciences humaines et sociales;30 mois après le diplôme;0;0;0;nd;nd;nd;nd;;33;8.9;1780;nd;nd;nd;1440;2070
3.0878597;45.7783527;2013;MASTER LMD;Clermont_Ferrand_2_Blaise_Pascal_;Clermont-Ferrand;Droit, économie et gestion;Ensemble formations juridiques, économiques et de gestion;30 mois après le diplôme;78;83;87;68;73;93;1570;24400;35;8.9;1780;35;41;67;1440;2070
3.0878597;45.7783527;2013;MASTER LMD;Clermont_Ferrand_2_Blaise_Pascal_;Clermont-Ferrand;Droit, économie et gestion;Économie;18 mois après le diplôme;69;81;86;57;66;98;1580;24700;35;8.9;1780;27;42;69;1440;2070
3.0878597;45.7783527;2013;MASTER LMD;Clermont_Ferrand_2_Blaise_Pascal_;Clermont-Ferrand;Droit, économie et gestion;Autres formations juridiques, économiques et de gestion;30 mois après le diplôme;9;100;0;ns;ns;ns;ns;;35;8.9;1780;ns;ns;ns;1440;2070
3.0878597;45.7783527;2013;MASTER LMD;Clermont_Ferrand_2_Blaise_Pascal_;Clermont-Ferrand;Sciences humaines et sociales;Histoire-géographie;18 mois après le diplôme;26;95;0;ns;ns;ns;ns;;35;8.9;1780;ns;ns;ns;1440;2070
3.0878597;45.7783527;2013;MASTER LMD;Clermont_Ferrand_2_Blaise_Pascal_;Clermont-Ferrand;Sciences humaines et sociales;Psychologie;30 mois après le diplôme;8;73;0;ns;ns;ns;ns;;35;8.9;1780;ns;ns;ns;1440;2070
3.0878597;45.7783527;2013;MASTER LMD;Clermont_Ferrand_2_Blaise_Pascal_;Clermont-Ferrand;Sciences, technologies et santé;Sciences fondamentales;30 mois après le diplôme;40;72;85;94;85;97;ns;;35;8.9;1780;79;65;64;1440;2070
-0.365641;43.3150753;2013;MASTER ENS;Pau_Pays_de_l'Adour_;Bordeaux;Masters enseignement;Masters enseignement;18 mois après le diplôme;33;88;97;ns;83;nd;nd;;;9.6;1760;ns;54;67;1400;2100
4.8377007;45.7674337;2013;MASTER ENS;Lyon_3_Jean_Moulin_;Lyon;Masters enseignement;Masters enseignement;30 mois après le diplôme;12;63;0;ns;ns;ns;ns;;;8.9;1830;ns;ns;ns;1780;2200
4.8377007;45.7674337;2013;MASTER LMD;Lyon_3_Jean_Moulin_;Lyon;Sciences humaines et sociales;Information communication;18 mois après le diplôme;34;88;94;43;57;93;ns;;23;8.9;1830;20;ns;76;1780;2200
-0.346575;47.48386199999999;2013;MASTER LMD;Le_Mans_Maine_;Nantes;Droit, économie et gestion;Gestion;30 mois après le diplôme;16;73;0;ns;ns;ns;ns;;35;8.8;1760;ns;ns;ns;1430;2070
-0.346575;47.48386199999999;2013;MASTER LMD;Le_Mans_Maine_;Nantes;Lettres, langues, arts;Lettres, langues, arts;18 mois après le diplôme;17;67;0;ns;ns;ns;ns;;35;8.8;1760;ns;ns;ns;1430;2070
-0.346575;47.48386199999999;2013;MASTER LMD;Le_Mans_Maine_;Nantes;Sciences, technologies et santé;Ensemble sciences, technologies et santé;18 mois après le diplôme;57;76;95;87;77;96;1870;29200;35;8.8;1760;78;61;31;1430;2070
5.917781;45.564601;2013;MASTER ENS;Chambery_Savoie_;Grenoble;Masters enseignement;Masters enseignement;18 mois après le diplôme;55;90;100;96;96;91;1650;25700;;8.9;1830;89;9;92;1780;2200
